catalog_id,category,brand,model_name,product_name,color,storage,network,jancode
TJ0OA59JUN000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　スターライト　256GB　Wifiモデル MK7V3J/A,スターライト,256GB,Wi-Fi,4549995251593
FU1X0CHX79000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　スターライト　256GB　セルラーモデル MK8H3J/A,スターライト,256GB,Wi-Fi + Cellular,4549995250640
BI8RSYTSFS000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　スターライト　64GB　Wifiモデル MK7P3J/A,スターライト,64GB,Wi-Fi,4549995251548
1FNS4JP5V9000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　スターライト　64GB　セルラーモデル MK8C3J/A,スターライト,64GB,Wi-Fi + Cellular,4549995250442
ZESTSOPP0P000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　スペースグレイ　256GB　Wifiモデル MK7T3J/A,スペースグレイ,256GB,Wi-Fi,4549995251579
76XQKVV4MW000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　スペースグレイ　256GB　セルラーモデル MK8F3J/A,スペースグレイ,256GB,Wi-Fi + Cellular,4549995250565
9K49PNLYHI000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　スペースグレイ　64GB　Wifiモデル MK7M3J/A,スペースグレイ,64GB,Wi-Fi,4549995251524
5ZB5ENW4KN000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　スペースグレイ　64GB　セルラーモデル MK893J/A,スペースグレイ,64GB,Wi-Fi + Cellular,4549995250367
UW4IV0OA4J000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　パープル　256GB　Wifiモデル MK7X3J/A,パープル,256GB,Wi-Fi,4549995251616
R6TR8Q4BUF000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　パープル　256GB　セルラーモデル MK8K3J/A,パープル,256GB,Wi-Fi + Cellular,4549995250725
TU0C3R08VG000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　パープル　64GB　Wifiモデル MK7R3J/A,パープル,64GB,Wi-Fi,4549995251562
SCAG6S83CU000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　パープル　64GB　セルラーモデル MK8E3J/A,パープル,64GB,Wi-Fi + Cellular,4549995250527
2ICMHAV1NV000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　ピンク　256GB　Wifiモデル MLWR3J/A,ピンク,256GB,Wi-Fi,4549995286069
C649DSNTRM000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　ピンク　256GB　セルラーモデル MLX93J/A,ピンク,256GB,Wi-Fi + Cellular,4549995285659
FDP7MKU44J000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　ピンク　64GB　Wifiモデル MLWL3J/A,ピンク,64GB,Wi-Fi,4549995286014
97LS42W9ID000,iPad本体,Apple,iPad mini (第6世代) 8.3インチ,iPad mini (第6世代) 8.3インチ　ピンク　64GB　セルラーモデル MLX43J/A,ピンク,64GB,Wi-Fi + Cellular,4549995285604
GD0AZZI517000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　スターライト　128GB　Wifiモデル MXN83J/A,スターライト,128GB,Wi-Fi,4549995526509
TPS2IJOSUC000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　スターライト　128GB　セルラーモデル MXPQ3J/A,スターライト,128GB,Wi-Fi + Cellular,4549995526783
WXT3BHC4DH000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　スターライト　256GB　Wifiモデル MXND3J/A,スターライト,256GB,Wi-Fi,4549995526547
ET1DSJOGJP000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　スターライト　256GB　セルラーモデル MXPX3J/A,スターライト,256GB,Wi-Fi + Cellular,4549995526820
3BD399Q3F9000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　スターライト　512GB　Wifiモデル MYH23J/A,スターライト,512GB,Wi-Fi,4549995530551
VB8UJQ42Y8000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　スターライト　512GB　セルラーモデル MYHE3J/A,スターライト,512GB,Wi-Fi + Cellular,4549995530711
O60FWM0E1U000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　スペースグレイ　128GB　Wifiモデル MXN63J/A,スペースグレイ,128GB,Wi-Fi,4549995526486
GUIQ4T7YF0000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　スペースグレイ　128GB　セルラーモデル MXPN3J/A,スペースグレイ,128GB,Wi-Fi + Cellular,4549995526769
OR1LDK3TE0000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　スペースグレイ　256GB　Wifiモデル MXNA3J/A,スペースグレイ,256GB,Wi-Fi,4549995526523
LXRI20BRGP000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　スペースグレイ　256GB　セルラーモデル MXPT3J/A,スペースグレイ,256GB,Wi-Fi + Cellular,4549995526806
U27JQ443MK000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　スペースグレイ　512GB　Wifiモデル MYGY3J/A,スペースグレイ,512GB,Wi-Fi,4549995530537
NMEB4KPX9T000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　スペースグレイ　512GB　セルラーモデル MYHC3J/A,スペースグレイ,512GB,Wi-Fi + Cellular,4549995530698
0T3KII8PTD000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　パープル　128GB　Wifiモデル MXN93J/A,パープル,128GB,Wi-Fi,4549995526516
P8OUHBKF57000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　パープル　128GB　セルラーモデル MXPR3J/A,パープル,128GB,Wi-Fi + Cellular,4549995526790
ILDPNXTLQX000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　パープル　256GB　Wifiモデル MXNE3J/A,パープル,256GB,Wi-Fi,4549995526554
P6SQ662TQC000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　パープル　256GB　セルラーモデル MXPY3J/A,パープル,256GB,Wi-Fi + Cellular,4549995526837
T4B7ZKITJT000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　パープル　512GB　Wifiモデル MYH33J/A,パープル,512GB,Wi-Fi,4549995530568
2E3RUGOZQS000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　パープル　512GB　セルラーモデル MYHF3J/A,パープル,512GB,Wi-Fi + Cellular,4549995530728
A80FPA7LS4000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　ブルー　128GB　Wifiモデル MXN73J/A,ブルー,128GB,Wi-Fi,4549995526493
X9PL7S6X3D000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　ブルー　128GB　セルラーモデル MXPP3J/A,ブルー,128GB,Wi-Fi + Cellular,4549995526776
W8I3GB5IRW000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　ブルー　256GB　Wifiモデル MXNC3J/A,ブルー,256GB,Wi-Fi,4549995526530
KHP16O45BZ000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　ブルー　256GB　セルラーモデル MXPW3J/A,ブルー,256GB,Wi-Fi + Cellular,4549995526813
1FSFKN4DM3000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　ブルー　512GB　Wifiモデル MYH13J/A,ブルー,512GB,Wi-Fi,4549995530544
A1WSH0KZ7D000,iPad本体,Apple,iPad mini (第7世代) 8.3インチ,iPad mini (第7世代) 8.3インチ　ブルー　512GB　セルラーモデル MYHD3J/A,ブルー,512GB,Wi-Fi + Cellular,4549995530704
43G19WXILW000,Androidタブレット本体,AIWA,aiwa tab 10-X,aiwa tab 10-X ブラック 32GB Wifiモデル JA4-TBA1008,ブラック,32GB,Wi-Fi,4595985095203
U9UH6CPA1H000,Androidタブレット本体,AIWA,aiwa tab AB10,aiwa tab AB10 シルバー 128GB Wifiモデル JA5-TBA1012,シルバー,128GB,Wi-Fi,4595985095944
ULY1NFTDMT000,Androidタブレット本体,AIWA,aiwa tab AB10L,aiwa tab AB10L ミッドナイト 32GB セルラーモデル JA3-TBA1005,ミッドナイト,32GB,Wi-Fi + Cellular,4560456785594
Y4WQ10NXQ4000,Androidタブレット本体,AIWA,aiwa tab AB10L-2,aiwa tab AB10L-2 ブラック 64GB セルラーモデル JA3-TBA1007,ブラック,64GB,Wi-Fi + Cellular,4595985095029
CKVGB49FDA000,Androidタブレット本体,AIWA,aiwa tab AB8,aiwa tab AB8 ミッドナイト 64GB Wifiモデル JA3-TBA0802,ミッドナイト,64GB,Wi-Fi,4560456785617
417C6OYQU6000,Androidタブレット本体,AIWA,aiwa tab AE10,aiwa tab AE10 ブラック 64GB Wifiモデル JA4-TBA1009,ブラック,64GB,Wi-Fi,4595985095555
CDFRCVBOPG000,Androidタブレット本体,AIWA,aiwa tab AG10,aiwa tab AG10 ブラック 128GB Wifiモデル JA3-TBA1003,ブラック,128GB,Wi-Fi,4560456785563
P1F9XPBNE0000,Androidタブレット本体,AIWA,aiwa tab AS10,aiwa tab AS10 ミッドナイト 128GB Wifiモデル JA3-TBA1004-6,ミッドナイト,128GB,Wi-Fi,4560456785570
O8E17PAOSE000,Androidタブレット本体,AIWA,aiwa tab AS10-2,aiwa tab AS10-2 グレー 64GB Wifiモデル JA3-TBA1006-4,グレー,64GB,Wi-Fi,4595985095043
UTEV6O8NER000,Androidタブレット本体,AIWA,aiwa tab AS10-2,aiwa tab AS10-2 ブラック 128GB Wifiモデル JA3-TBA1006-6,ブラック,128GB,Wi-Fi,4595985095036
WDGC73Y93S000,Androidタブレット本体,AIWA,aiwa tab AS10L,aiwa tab AS10L ダークグレー 64GB セルラーモデル JA5-TBA1011,ダークグレー,64GB,Wi-Fi + Cellular,4595985095821
6O96J1J48H000,Androidタブレット本体,AIWA,aiwa tab AS11L,aiwa tab AS11L ブラック 64GB セルラーモデル JA4-TBA1101,ブラック,64GB,Wi-Fi + Cellular,4595985095500
J8TC12P431000,Androidタブレット本体,AIWA,aiwa tab AS11L-2,aiwa tab AS11L-2 ダークグレー 128GB セルラーモデル JA5-TBA1102,ダークグレー,128GB,Wi-Fi + Cellular,4595985095838
VIEDYA44U2000,Androidタブレット本体,AIWA,aiwa tab AS12,aiwa tab AS12 ダークグレー 128GB Wifiモデル JA5-TBA1201,ダークグレー,128GB,Wi-Fi,4573636500252
0FVOGD0VKU000,Androidタブレット本体,AIWA,aiwa tab AS8L-2,aiwa tab AS8L-2 ダークグレー 64GB セルラーモデル JA5-TBA0804,ダークグレー,64GB,Wi-Fi + Cellular,4595985095814
48QECVS05J000,Androidタブレット本体,AIWA,aiwa tab WB10,aiwa tab WB10 ブラック 64GB Wifiモデル JA4-TBW1002,ブラック,64GB,Wi-Fi,4595985095517
0OKE4FCH0N000,Androidタブレット本体,AIWA,aiwa tab WS12H,aiwa tab WS12H ブラック 128GB Wifiモデル JA4-TBW1201-H,ブラック,128GB,Wi-Fi,4595985095449
IQDPK45BIP000,Androidタブレット本体,HUAWEI,MediaPad M5 lite 8,MediaPad M5 lite 8 スペースグレー 32GB Wifiモデル JDN2-W09,スペースグレー,32GB,Wi-Fi,
9RFZ1XMM6N000,Androidタブレット本体,HUAWEI,MediaPad M5 lite 8,MediaPad M5 lite 8 スペースグレー 32GB セルラーモデル JDN2-L09,スペースグレー,32GB,Wi-Fi + Cellular,
T390V6XD2X000,Androidタブレット本体,HUAWEI,MediaPad M5 lite,MediaPad M5 lite スペースグレー 32GB Wifiモデル BAH2-W19,スペースグレー,32GB,Wi-Fi,
UQQNMCZWCB000,Androidタブレット本体,HUAWEI,MediaPad M5 lite,MediaPad M5 lite スペースグレー 64GB Wifiモデル BAH2-W19,スペースグレー,64GB,Wi-Fi,
KNRAQP1PW3000,Androidタブレット本体,HUAWEI,MediaPad M5,MediaPad M5 スペースグレー 32GB セルラーモデル SHT-AL09,スペースグレー,32GB,Wi-Fi + Cellular,
5IWXR4U6IK000,Androidタブレット本体,LAVIE,LAVIE Tab E TE410,LAVIE Tab E TE410 ホワイト 16GB Wifiモデル PC-TE410JAW,ホワイト,16GB,Wi-Fi,
64011I0Y2U000,Androidタブレット本体,LAVIE,LAVIE Tab E TE510,LAVIE Tab E TE510 ブラック 32GB Wifiモデル PC-TE510N1B,ブラック,32GB,Wi-Fi,
KGSIPQ6UEE000,Androidタブレット本体,LAVIE,LAVIE Tab E TE510,LAVIE Tab E TE510 ホワイト 16GB Wifiモデル PC-TE510HAW,ホワイト,16GB,Wi-Fi,
S0FVQYQVLK000,Androidタブレット本体,LAVIE,LAVIE Tab E TE510,LAVIE Tab E TE510 ホワイト 64GB Wifiモデル PC-TE510JAW,ホワイト,64GB,Wi-Fi,
07EPO7ZR20000,Androidタブレット本体,LAVIE,LAVIE Tab EX TX117,LAVIE Tab EX TX117 シーシェル 256GB Wifiモデル PC-TX117LAS,シーシェル,256GB,Wi-Fi,4573640686089
WTP2WPST1A000,Androidタブレット本体,LAVIE,LAVIE Tab Lite TL103,LAVIE Tab Lite TL103 ポーラブルー 64GB Wifiモデル PC-TL103KAL,ポーラブルー,64GB,Wi-Fi,4573626005101
WU5JMOVQUA000,Androidタブレット本体,LAVIE,LAVIE Tab S TS508,LAVIE Tab S TS508 グレー 16GB Wifiモデル PC-TS508FAM,グレー,16GB,Wi-Fi,
Y90NGBSQG4000,Androidタブレット本体,LAVIE,LAVIE Tab T10 T1055/EAS,LAVIE Tab T10 T1055/EAS プラチナグレー 64GB Wifiモデル PC-T1055EAS,プラチナグレー,64GB,Wi-Fi,4589796414797
IKECML2PH4000,Androidタブレット本体,LAVIE,LAVIE Tab T10 T1055/KAS,LAVIE Tab T10 T1055/KAS ルナグレー 128GB Wifiモデル PC-T1055KAS,ルナグレー,128GB,Wi-Fi,4573525920444
O7PMZGASLK000,Androidタブレット本体,LAVIE,LAVIE Tab T10 T1075/EAS,LAVIE Tab T10 T1075/EAS ストームグレー 128GB Wifiモデル PC-T1075EAS,ストームグレー,128GB,Wi-Fi,4589796414780
NUGL0TB1GB000,Androidタブレット本体,LAVIE,LAVIE Tab T11 T1155/HAS,LAVIE Tab T11 T1155/HAS ルナグレー 128GB Wifiモデル PC-T1155HAS,ルナグレー,128GB,Wi-Fi,4589796418962
M3M74X7PE2000,Androidタブレット本体,LAVIE,LAVIE Tab T11 T1165/KAS,LAVIE Tab T11 T1165/KAS ルナグレー 128GB Wifiモデル PC-T1165KAS,ルナグレー,128GB,Wi-Fi,4573525920581
HVPRJ95V2S000,Androidタブレット本体,LAVIE,LAVIE Tab T11 T1175/FAS,LAVIE Tab T11 T1175/FAS ストームグレー 128GB Wifiモデル PC-T1175FAS,ストームグレー,128GB,Wi-Fi,4589796415985
DTYQRNK6AF000,Androidタブレット本体,LAVIE,LAVIE Tab T11 T1175/JAS,LAVIE Tab T11 T1175/JAS ルナグレー 256GB Wifiモデル PC-T1175JAS,ルナグレー,256GB,Wi-Fi,4589796419624
X99G8B1TBI000,Androidタブレット本体,LAVIE,LAVIE Tab T11 T1195/FAS,LAVIE Tab T11 T1195/FAS ストームグレー 256GB Wifiモデル PC-T1195FAS,ストームグレー,256GB,Wi-Fi,4589796418535
HT0QF004EB000,Androidタブレット本体,LAVIE,LAVIE Tab T11N T1175/LA,LAVIE Tab T11N T1175/LA サンドローズ 256GB Wifiモデル PC-T1175/LAC,サンドローズ,256GB,Wi-Fi,4573626005361
FT7UGA57XY000,Androidタブレット本体,LAVIE,LAVIE Tab T11N T1175/LA,LAVIE Tab T11N T1175/LA ルナグレー 256GB Wifiモデル PC-T1175/LAS,ルナグレー,256GB,Wi-Fi,4573626004166
77SFDTJPZC000,Androidタブレット本体,LAVIE,LAVIE Tab T11N TAB11/Q02,LAVIE Tab T11N TAB11/Q02 ルナグレー 128GB Wifiモデル PC-TAB11Q02,ルナグレー,128GB,Wi-Fi,4573625999210
5S4PT39IFJ000,Androidタブレット本体,LAVIE,LAVIE Tab T12 T1295/DAS,LAVIE Tab T12 T1295/DAS ストームグレー 256GB Wifiモデル PC-T1295DAS,ストームグレー,256GB,Wi-Fi,4589796414322
AMVE5Q72UT000,Androidタブレット本体,LAVIE,LAVIE Tab T12N T1275/LAS,LAVIE Tab T12N T1275/LAS クラウドグレー 256GB Wifiモデル PC-T1275LAS,クラウドグレー,256GB,Wi-Fi,
ZKRYRPQ47L000,Androidタブレット本体,LAVIE,LAVIE Tab T8 T0855/GAS,LAVIE Tab T8 T0855/GAS アークティックグレー 64GB Wifiモデル PC-T0855GAS,アークティックグレー,64GB,Wi-Fi,4589796415909
QOY5N44KZ6000,Androidタブレット本体,LAVIE,LAVIE Tab T8 T0855/KAS,LAVIE Tab T8 T0855/KAS ルナグレー 128GB Wifiモデル PC-T0855KAS,ルナグレー,128GB,Wi-Fi,4573525920420
WBT4LWOU54000,Androidタブレット本体,LAVIE,LAVIE Tab T8 TAB08/H05,LAVIE Tab T8 TAB08/H05 ルナグレー 64GB Wifiモデル PC-TAB08H05,ルナグレー,64GB,Wi-Fi,
W7HB2BCYM1000,Androidタブレット本体,LAVIE,LAVIE Tab T9 T0975/GAS,LAVIE Tab T9 T0975/GAS アークティックグレー 128GB Wifiモデル PC-T0975GAS,アークティックグレー,128GB,Wi-Fi,4589796415947
CVFD3U6800000,Androidタブレット本体,LAVIE,LAVIE Tab T9 T0995/HAS,LAVIE Tab T9 T0995/HAS ストームグレー 128GB Wifiモデル PC-T0995HAS,ストームグレー,128GB,Wi-Fi,4589796417354
JSAB74QPCS000,Androidタブレット本体,Lenovo,Lenovo Idea Tab Pro,Lenovo Idea Tab Pro ルナグレー 256GB Wifiモデル ZAE40096JP,ルナグレー,256GB,Wi-Fi,4582763343908
VKG9NN8DCV000,Androidタブレット本体,Lenovo,Lenovo Tab M10 (3rd Gen),Lenovo Tab M10 (3rd Gen) ストームグレー 32GB Wifiモデル ZAAE0037JP,ストームグレー,32GB,Wi-Fi,4571591626185
WJEBONC77A000,Androidタブレット本体,Lenovo,Lenovo Tab M10 HD (2nd Gen),Lenovo Tab M10 HD (2nd Gen) アイアングレー 64GB Wifiモデル ZA6W0003JP,アイアングレー,64GB,Wi-Fi,
YEI54A4SO3000,Androidタブレット本体,Lenovo,Lenovo Tab Plus,Lenovo Tab Plus ルナグレー 256GB Wifiモデル ZADX0061JP,ルナグレー,256GB,Wi-Fi,4582763074369
9MO4J7RWT1000,Androidタブレット本体,NTT DOCOMO,dtab Compact d-42A,dtab Compact d-42A ゴールド 64GB セルラーモデル,ゴールド,64GB,Wi-Fi + Cellular,4942857213799
PEKNB3JF6I000,Androidタブレット本体,NTT DOCOMO,dtab Compact d-42A,dtab Compact d-42A ネイビー 64GB セルラーモデル,ネイビー,64GB,Wi-Fi + Cellular,
H5T4URWAFL000,Androidタブレット本体,NTT DOCOMO,dtab d-01H,dtab d-01H シルバー 16GB セルラーモデル,シルバー,16GB,Wi-Fi + Cellular,
4OSH2W74U3000,Androidタブレット本体,NTT DOCOMO,dtab d-41A,dtab d-41A ブラック 64GB セルラーモデル,ブラック,64GB,Wi-Fi + Cellular,4942857211382
ILG6Y0CH20000,Androidタブレット本体,NTT DOCOMO,dtab d-41A,dtab d-41A ホワイト 64GB セルラーモデル,ホワイト,64GB,Wi-Fi + Cellular,4942857211375
XCHKR3CULU000,Androidタブレット本体,Xiaomi,REDMI Pad 2,Redmi Pad 2 (RAM 6GBモデル) グラファイトグレー 128GB Wifiモデル VHU5650JP,グラファイトグレー,128GB,Wi-Fi,6932554433413
VNTD38W4V4000,Androidタブレット本体,Xiaomi,REDMI Pad 2,Redmi Pad 2 (RAM 6GBモデル) ミントグリーン 128GB Wifiモデル VHU5841JP,ミントグリーン,128GB,Wi-Fi,6932554442927
JRFJJVYLN7000,Androidタブレット本体,Xiaomi,REDMI Pad 2,Redmi Pad 2 (RAM 6GBモデル) ラベンダーパープル 128GB Wifiモデル VHU5864JP,ラベンダーパープル,128GB,Wi-Fi,6932554442453
1UCQX05P4W000,Androidタブレット本体,Xiaomi,REDMI Pad 2,Redmi Pad 2 4G グラファイトグレー 128GB セルラーモデル VHU5616JP,グラファイトグレー,128GB,Wi-Fi + Cellular,6932554432966
UE4I44L5GF000,Androidタブレット本体,Xiaomi,REDMI Pad 2,Redmi Pad 2 4G ミントグリーン 128GB セルラーモデル VHU5823JP,ミントグリーン,128GB,Wi-Fi + Cellular,6932554443399
SM9DVIXBQC000,Androidタブレット本体,Xiaomi,REDMI Pad 2 Pro,Redmi Pad 2 Pro グラファイトグレー (マットガラス) 256GB Wifiモデル VHU6135JP,グラファイトグレー (マットガラス),256GB,Wi-Fi,6932554463625
HX8Y03UFW5000,Androidタブレット本体,Xiaomi,REDMI Pad 2 Pro,Redmi Pad 2 Pro グラファイトグレー 128GB Wifiモデル VHU6125JP,グラファイトグレー,128GB,Wi-Fi,6932554463724
RIHLHIX64U000,Androidタブレット本体,Xiaomi,REDMI Pad 2 Pro,Redmi Pad 2 Pro グラファイトグレー 256GB Wifiモデル VHU6111JP,グラファイトグレー,256GB,Wi-Fi,6932554463991
UKFMOUR0U1000,Androidタブレット本体,Xiaomi,REDMI Pad 2 Pro,Redmi Pad 2 Pro シルバー 128GB Wifiモデル VHU6242JP,シルバー,128GB,Wi-Fi,6932554467500
P8WLBNXCY6000,Androidタブレット本体,Xiaomi,REDMI Pad 2 Pro,Redmi Pad 2 Pro シルバー 256GB Wifiモデル VHU6255JP,シルバー,256GB,Wi-Fi,6932554467388
7Y4PYPF8Y3000,Androidタブレット本体,Xiaomi,REDMI Pad 2 Pro,Redmi Pad 2 Pro ラベンダーパープル 128GB Wifiモデル VHU6221JP,ラベンダーパープル,128GB,Wi-Fi,6932554467241
CEEU0RYW3U000,Androidタブレット本体,Xiaomi,REDMI Pad 2 Pro,Redmi Pad 2 Pro ラベンダーパープル 256GB Wifiモデル VHU6226JP,ラベンダーパープル,256GB,Wi-Fi,6932554467548
Z4YN2491S3000,Androidタブレット本体,Xiaomi,REDMI Pad 2,Redmi Pad 2 グラファイトグレー 128GB Wifiモデル,グラファイトグレー,128GB,Wi-Fi,
XY6RQS2AT5000,Androidタブレット本体,Xiaomi,REDMI Pad 2,Redmi Pad 2 グラファイトグレー 256GB Wifiモデル,グラファイトグレー,256GB,Wi-Fi,
PH0B74BK82000,Androidタブレット本体,Xiaomi,REDMI Pad 2,Redmi Pad 2 ミントグリーン 128GB Wifiモデル,ミントグリーン,128GB,Wi-Fi,
WI0V3U4DBV000,Androidタブレット本体,Xiaomi,REDMI Pad 2,Redmi Pad 2 ミントグリーン 256GB Wifiモデル,ミントグリーン,256GB,Wi-Fi,
OAKA29DY3W000,Androidタブレット本体,Xiaomi,REDMI Pad 2,Redmi Pad 2 ラベンダーパープル 128GB Wifiモデル,ラベンダーパープル,128GB,Wi-Fi,
M0K0B2IVR3000,Androidタブレット本体,Xiaomi,REDMI Pad 2,Redmi Pad 2 ラベンダーパープル 256GB Wifiモデル,ラベンダーパープル,256GB,Wi-Fi,
DGX8I0F3K9000,Androidタブレット本体,Xiaomi,Redmi Pad SE,Redmi Pad SE (RAM 6GBモデル) グラファイトグレー 128GB Wifiモデル VHU4513JP,グラファイトグレー,128GB,Wi-Fi,6941812741061
N7YNTP746F000,Androidタブレット本体,Xiaomi,Redmi Pad SE,Redmi Pad SE (RAM 6GBモデル) ミントグリーン 128GB Wifiモデル VHU4503JP,ミントグリーン,128GB,Wi-Fi,6941812740965
HICBW5JA4H000,Androidタブレット本体,Xiaomi,Redmi Pad SE,Redmi Pad SE (RAM 6GBモデル) ラベンダーパープル 128GB Wifiモデル VHU4488JP,ラベンダーパープル,128GB,Wi-Fi,6941812740606
YJF5NQPDU0000,Androidタブレット本体,Xiaomi,Redmi Pad SE 8.7,Redmi Pad SE 8.7 4G オーロラグリーン 128GB セルラーモデル VHU5141JP,オーロラグリーン,128GB,Wi-Fi + Cellular,6941812793244
7WCUVKQCFA000,Androidタブレット本体,Xiaomi,Redmi Pad SE 8.7,Redmi Pad SE 8.7 4G オーロラグリーン 64GB セルラーモデル 24076RP19G,オーロラグリーン,64GB,Wi-Fi + Cellular,6941812793190
KND5Z49COP000,Androidタブレット本体,Xiaomi,Redmi Pad SE 8.7,Redmi Pad SE 8.7 4G グラファイトグレー 128GB セルラーモデル VHU5129JP,グラファイトグレー,128GB,Wi-Fi + Cellular,6941812793862
Q9XGCU0XQE000,Androidタブレット本体,Xiaomi,Redmi Pad SE 8.7,Redmi Pad SE 8.7 4G グラファイトグレー 64GB セルラーモデル 24076RP19G,グラファイトグレー,64GB,Wi-Fi + Cellular,6941812793671
IPBYOHPU82000,Androidタブレット本体,Xiaomi,Redmi Pad SE 8.7,Redmi Pad SE 8.7 4G スカイブルー 128GB セルラーモデル VHU4994JP,スカイブルー,128GB,Wi-Fi + Cellular,6941812793763
JJL3C6A2FL000,Androidタブレット本体,Xiaomi,Redmi Pad SE 8.7,Redmi Pad SE 8.7 4G スカイブルー 64GB セルラーモデル 24076RP19G,スカイブルー,64GB,Wi-Fi + Cellular,6941812794661
DLIY500LTT000,Androidタブレット本体,Xiaomi,Redmi Pad SE 8.7,Redmi Pad SE 8.7 オーロラグリーン 128GB Wifiモデル VHU5150JP,オーロラグリーン,128GB,Wi-Fi,6941812795187
608V941ITW000,Androidタブレット本体,Xiaomi,Redmi Pad SE 8.7,Redmi Pad SE 8.7 オーロラグリーン 64GB Wifiモデル,オーロラグリーン,64GB,Wi-Fi,6941812793985
U23ESULNRY000,Androidタブレット本体,Xiaomi,Redmi Pad SE 8.7,Redmi Pad SE 8.7 グラファイトグレー 128GB Wifiモデル VHU5133JP,グラファイトグレー,128GB,Wi-Fi,6941812793909
A8HAMQBPGR000,Androidタブレット本体,Xiaomi,Redmi Pad SE 8.7,Redmi Pad SE 8.7 グラファイトグレー 64GB Wifiモデル,グラファイトグレー,64GB,Wi-Fi,6941812794326
E7FB35S97E000,Androidタブレット本体,Xiaomi,Redmi Pad SE 8.7,Redmi Pad SE 8.7 スカイブルー 128GB Wifiモデル VHU4990JP,スカイブルー,128GB,Wi-Fi,6941812795088
4818NCV9QY000,Androidタブレット本体,Xiaomi,Redmi Pad SE 8.7,Redmi Pad SE 8.7 スカイブルー 64GB Wifiモデル,スカイブルー,64GB,Wi-Fi,6941812795026
D9U3GE6LBR000,Androidタブレット本体,Xiaomi,Redmi Pad SE,Redmi Pad SE グラファイトグレー 128GB Wifiモデル VHU4463JP,グラファイトグレー,128GB,Wi-Fi,6941812740767
